,nospace,hate_speech,offensive_language,count_words,total_rating,hate_out_tot,offense_out_tot,count_perc,log_count,pos_log
1028,dafuq,0,0,0,0,,,0.0,-inf,inf
1029,darkass,0,0,0,0,,,0.0,-inf,inf
1030,dicks,0,0,0,0,,,0.0,-inf,inf
1031,dickvag,0,0,0,0,,,0.0,-inf,inf
1032,dickz,0,0,0,0,,,0.0,-inf,inf
1033,dikhead,0,0,0,0,,,0.0,-inf,inf
1034,diks,0,0,0,0,,,0.0,-inf,inf
1035,dild0,0,0,0,0,,,0.0,-inf,inf
1036,dipsh1t,0,0,0,0,,,0.0,-inf,inf
1037,dipshat,0,9,3,9,0.0,1.0,0.0002690341673392521,-8.220672170297252,8.220672170297252
1038,dlck,0,0,0,0,,,0.0,-inf,inf
1039,dlcks,767,881,533,1648,0.4654126213592233,0.5345873786407767,0.04779840373060712,-3.040763034799517,3.040763034799517
1040,dogsh1t,175,167,109,342,0.5116959064327485,0.48830409356725146,0.009774908079992825,-4.627936576736218,4.627936576736218
1041,dogshit,1,2,1,3,0.3333333333333333,0.6666666666666666,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1042,dolt,0,0,0,0,,,0.0,-inf,inf
1043,doosh,96,112,67,208,0.46153846153846156,0.5384615384615384,0.006008429737243297,-5.114591839574396,5.114591839574396
1044,dothead,0,0,0,0,,,0.0,-inf,inf
1045,douche,0,0,0,0,,,0.0,-inf,inf
1059,f0ck,0,0,0,0,,,0.0,-inf,inf
1060,f0cked,0,0,0,0,,,0.0,-inf,inf
1061,f0cker,0,0,0,0,,,0.0,-inf,inf
1062,f0ckers,0,0,0,0,,,0.0,-inf,inf
1063,fack,0,0,0,0,,,0.0,-inf,inf
1064,fackuhs,0,0,0,0,,,0.0,-inf,inf
1065,fagbag,0,0,0,0,,,0.0,-inf,inf
1066,faghag,0,0,0,0,,,0.0,-inf,inf
1067,fag0t,0,0,0,0,,,0.0,-inf,inf
1068,faget,0,0,0,0,,,0.0,-inf,inf
1069,fagg0t,0,0,0,0,,,0.0,-inf,inf
1070,faggo,0,0,0,0,,,0.0,-inf,inf
1071,faggots,0,0,0,0,,,0.0,-inf,inf
1072,faggs,0,0,0,0,,,0.0,-inf,inf
1073,faggy,7,129,43,136,0.051470588235294115,0.9485294117647058,0.00385615639852928,-5.5580843432717995,5.5580843432717995
1074,fags,0,0,0,0,,,0.0,-inf,inf
1075,fagshit,0,0,0,0,,,0.0,-inf,inf
1076,fccuker,0,0,0,0,,,0.0,-inf,inf
1077,fck,0,3,1,3,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1078,fckyou,0,0,0,0,,,0.0,-inf,inf
1079,fcka,0,0,0,0,,,0.0,-inf,inf
1080,fckahz,0,0,0,0,,,0.0,-inf,inf
1081,fcked,0,0,0,0,,,0.0,-inf,inf
1082,fckedup,0,0,0,0,,,0.0,-inf,inf
1083,fcker,0,0,0,0,,,0.0,-inf,inf
1084,fckin,0,0,0,0,,,0.0,-inf,inf
1085,fcking,0,0,0,0,,,0.0,-inf,inf
1086,Fckk,0,0,0,0,,,0.0,-inf,inf
1087,fckked,27,124,49,151,0.17880794701986755,0.8211920529801324,0.004394224733207784,-5.427464160854735,5.427464160854735
1088,fckking,0,0,0,0,,,0.0,-inf,inf
1089,fcks,0,0,0,0,,,0.0,-inf,inf
1090,fcktard,5,19,8,24,0.20833333333333334,0.7916666666666666,0.0007174244462380056,-7.239842917285526,7.239842917285526
1091,fckyeah,0,0,0,0,,,0.0,-inf,inf
1092,fcuk,208,970,361,1178,0.1765704584040747,0.8234295415959253,0.03237377813649,-3.430406500632481,3.430406500632481
1093,fcuked,0,0,0,0,,,0.0,-inf,inf
1094,fcuker,0,3,1,3,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1095,fcukers,0,0,0,0,,,0.0,-inf,inf
1096,fcuking,0,0,0,0,,,0.0,-inf,inf
1097,fcukker,4,8,4,12,0.3333333333333333,0.6666666666666666,0.0003587122231190028,-7.9329900978454715,7.9329900978454715
1098,fcuks,0,3,1,3,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1099,fcvking,1,34,11,35,0.02857142857142857,0.9714285714285714,0.0009864586135772577,-6.921389186166992,6.921389186166992
1100,feck,0,0,0,0,,,0.0,-inf,inf
1101,fecker,0,0,0,0,,,0.0,-inf,inf
1102,feg,0,0,0,0,,,0.0,-inf,inf
1103,fick,0,0,0,0,,,0.0,-inf,inf
1104,finger,0,0,0,0,,,0.0,-inf,inf
1105,fkbny,0,0,0,0,,,0.0,-inf,inf
1106,fked,0,0,0,0,,,0.0,-inf,inf
1107,fker,0,0,0,0,,,0.0,-inf,inf
1108,fking,0,0,0,0,,,0.0,-inf,inf
1109,fkings,0,0,0,0,,,0.0,-inf,inf
1110,fkker,0,0,0,0,,,0.0,-inf,inf
1111,flamer,1,26,7,27,0.037037037037037035,0.9629629629629629,0.0006277463904582549,-7.373374309910049,7.373374309910049
1112,flamers,0,3,1,3,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1113,focker,1,7,3,8,0.125,0.875,0.0002690341673392521,-8.220672170297252,8.220672170297252
1114,fook,0,0,0,0,,,0.0,-inf,inf
1115,fooker,0,0,0,0,,,0.0,-inf,inf
1116,fookuh,0,0,0,0,,,0.0,-inf,inf
1117,forked,0,0,0,0,,,0.0,-inf,inf
1118,fucc,0,0,0,0,,,0.0,-inf,inf
1119,fucca,0,0,0,0,,,0.0,-inf,inf
1120,fuccers,0,0,0,0,,,0.0,-inf,inf
1121,fuccing,0,0,0,0,,,0.0,-inf,inf
1122,fuccs,0,0,0,0,,,0.0,-inf,inf
1123,Fuck,1,23,8,24,0.041666666666666664,0.9583333333333334,0.0007174244462380056,-7.239842917285526,7.239842917285526
1124,fuckup,1,20,6,21,0.047619047619047616,0.9523809523809523,0.0005380683346785041,-7.527524989737307,7.527524989737307
1125,fuckahs,0,0,0,0,,,0.0,-inf,inf
1126,fuckass,0,17,6,17,0.0,1.0,0.0005380683346785041,-7.527524989737307,7.527524989737307
1127,fuckaz,0,0,0,0,,,0.0,-inf,inf
1128,fuckboy,0,0,0,0,,,0.0,-inf,inf
1129,fuckem,0,0,0,0,,,0.0,-inf,inf
1130,fuckk,0,3,1,3,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1131,fuckup,0,0,0,0,,,0.0,-inf,inf
1132,fuckwad,0,0,0,0,,,0.0,-inf,inf
1133,fucs,0,0,0,0,,,0.0,-inf,inf
1134,fucx,2,13,4,15,0.13333333333333333,0.8666666666666667,0.0003587122231190028,-7.9329900978454715,7.9329900978454715
1135,fugged,0,0,0,0,,,0.0,-inf,inf
1136,fugger,0,0,0,0,,,0.0,-inf,inf
1137,fuggerz,0,0,0,0,,,0.0,-inf,inf
1138,fuk1n,0,0,0,0,,,0.0,-inf,inf
1139,fuk1ng,0,0,0,0,,,0.0,-inf,inf
1140,fukcs,0,0,0,0,,,0.0,-inf,inf
1141,fuker,0,0,0,0,,,0.0,-inf,inf
1142,fukin,0,0,0,0,,,0.0,-inf,inf
1143,fuking,0,0,0,0,,,0.0,-inf,inf
1144,fukk,0,0,0,0,,,0.0,-inf,inf
1145,fukka,0,0,0,0,,,0.0,-inf,inf
1146,fukked,0,0,0,0,,,0.0,-inf,inf
1147,fukker,0,0,0,0,,,0.0,-inf,inf
1148,fukkers,5,10,5,15,0.3333333333333333,0.6666666666666666,0.0004483902788987535,-7.709846546531262,7.709846546531262
1149,fukking,3,6,3,9,0.3333333333333333,0.6666666666666666,0.0002690341673392521,-8.220672170297252,8.220672170297252
1150,fukkuh,0,0,0,0,,,0.0,-inf,inf
1151,fuku,801,12135,4028,12936,0.061920222634508346,0.9380797773654916,0.3612232086808358,-1.018259205126909,1.018259205126909
1152,fukwit,0,0,0,0,,,0.0,-inf,inf
1153,funbags,4,11,5,15,0.26666666666666666,0.7333333333333333,0.0004483902788987535,-7.709846546531262,7.709846546531262
1154,fuq,1,2,1,3,0.3333333333333333,0.6666666666666666,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1155,fux,0,0,0,0,,,0.0,-inf,inf
1156,fux0r,0,0,0,0,,,0.0,-inf,inf
1157,fvck,0,0,0,0,,,0.0,-inf,inf
1158,fvcka,0,0,0,0,,,0.0,-inf,inf
1159,fvcker,1,2,1,3,0.3333333333333333,0.6666666666666666,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1160,fvckers,0,0,0,0,,,0.0,-inf,inf
1161,fvckin,0,0,0,0,,,0.0,-inf,inf
1162,fvcking,0,0,0,0,,,0.0,-inf,inf
1163,fvckker,0,0,0,0,,,0.0,-inf,inf
1164,fvckwhi,0,0,0,0,,,0.0,-inf,inf
1165,fxck,0,0,0,0,,,0.0,-inf,inf
1166,fxcked,0,0,0,0,,,0.0,-inf,inf
1167,fxcker,1,2,1,3,0.3333333333333333,0.6666666666666666,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1168,fxcking,0,3,1,3,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1171,g0ddamn,0,0,0,0,,,0.0,-inf,inf
1172,gaylord,0,0,0,0,,,0.0,-inf,inf
1173,gaytard,0,0,0,0,,,0.0,-inf,inf
1174,geebag,0,0,0,0,,,0.0,-inf,inf
1176,gowl,0,0,0,0,,,0.0,-inf,inf
1177,greaser,0,0,0,0,,,0.0,-inf,inf
1178,groid,0,0,0,0,,,0.0,-inf,inf
1179,groper,0,0,0,0,,,0.0,-inf,inf
1181,higg3r,0,0,0,0,,,0.0,-inf,inf
1182,higga,0,0,0,0,,,0.0,-inf,inf
1183,higger,0,0,0,0,,,0.0,-inf,inf
1184,higgers,0,0,0,0,,,0.0,-inf,inf
1185,hoar,0,0,0,0,,,0.0,-inf,inf
1186,hoe,0,0,0,0,,,0.0,-inf,inf
1187,hoebag,0,0,0,0,,,0.0,-inf,inf
1188,homos,0,0,0,0,,,0.0,-inf,inf
1189,injun,0,0,0,0,,,0.0,-inf,inf
1191,j3rk,0,0,0,0,,,0.0,-inf,inf
1192,jagoff,0,0,0,0,,,0.0,-inf,inf
1193,jewboy,0,0,0,0,,,0.0,-inf,inf
1194,jiggabu,0,3,1,3,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1195,jiggas,0,0,0,0,,,0.0,-inf,inf
1196,jiggs,0,0,0,0,,,0.0,-inf,inf
1197,jigro,2,4,2,6,0.3333333333333333,0.6666666666666666,0.0001793561115595014,-8.626137278405416,8.626137278405416
1198,jizzed,0,28,9,28,0.0,1.0,0.0008071025020177562,-7.122059881629142,7.122059881629142
1199,jizzes,0,0,0,0,,,0.0,-inf,inf
1200,jizzing,0,0,0,0,,,0.0,-inf,inf
1201,jizzy,0,0,0,0,,,0.0,-inf,inf
1205,k1k3,1,8,3,9,0.1111111111111111,0.8888888888888888,0.0002690341673392521,-8.220672170297252,8.220672170297252
1207,kikes,0,0,0,0,,,0.0,-inf,inf
1208,klan,2,1,1,3,0.6666666666666666,0.3333333333333333,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1209,knob,0,0,0,0,,,0.0,-inf,inf
1210,knob3d,0,0,0,0,,,0.0,-inf,inf
1211,knob3nd,0,0,0,0,,,0.0,-inf,inf
1212,knobd,0,0,0,0,,,0.0,-inf,inf
1213,knobe,0,0,0,0,,,0.0,-inf,inf
1214,knobead,0,0,0,0,,,0.0,-inf,inf
1215,knobed,0,3,1,3,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1216,knobeds,0,0,0,0,,,0.0,-inf,inf
1217,knobend,0,0,0,0,,,0.0,-inf,inf
1218,knober,0,0,0,0,,,0.0,-inf,inf
1219,knobes,0,0,0,0,,,0.0,-inf,inf
1224,l3itch,0,0,0,0,,,0.0,-inf,inf
1225,ladboys,0,0,0,0,,,0.0,-inf,inf
1226,ladboyz,0,0,0,0,,,0.0,-inf,inf
1227,ladiboy,0,3,1,3,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1228,ladyb0i,0,0,0,0,,,0.0,-inf,inf
1229,ladyb0y,0,5,2,5,0.0,1.0,0.0001793561115595014,-8.626137278405416,8.626137278405416
1230,ladyboy,0,0,0,0,,,0.0,-inf,inf
1231,m0f0,0,0,0,0,,,0.0,-inf,inf
1232,m0f0s,5,13,6,18,0.2777777777777778,0.7222222222222222,0.0005380683346785041,-7.527524989737307,7.527524989737307
1233,m0fo,0,0,0,0,,,0.0,-inf,inf
1234,m0foes,0,0,0,0,,,0.0,-inf,inf
1235,m0fos,0,0,0,0,,,0.0,-inf,inf
1236,manseed,0,0,0,0,,,0.0,-inf,inf
1240,mfckers,0,0,0,0,,,0.0,-inf,inf
1241,MFer,395,1569,601,1964,0.20112016293279023,0.7988798370672098,0.05389651152363017,-2.9206895244301543,2.9206895244301543
1242,MFers,0,0,0,0,,,0.0,-inf,inf
1243,mfing,0,0,0,0,,,0.0,-inf,inf
1244,mfk,0,0,0,0,,,0.0,-inf,inf
1245,mfs,45,243,97,288,0.15625,0.84375,0.008698771410635818,-4.744573480461979,4.744573480461979
1246,mfukk,0,15,5,15,0.0,1.0,0.0004483902788987535,-7.709846546531262,7.709846546531262
1247,mfukker,0,0,0,0,,,0.0,-inf,inf
1248,mof0es,0,0,0,0,,,0.0,-inf,inf
1249,mof0s,11,77,26,88,0.125,0.875,0.002331629450273518,-6.06118792094388,6.06118792094388
1250,mofcker,0,0,0,0,,,0.0,-inf,inf
1251,mofoes,0,0,0,0,,,0.0,-inf,inf
1252,mofos,0,0,0,0,,,0.0,-inf,inf
1253,mofuck,0,0,0,0,,,0.0,-inf,inf
1254,mofuk,0,0,0,0,,,0.0,-inf,inf
1255,mongrel,0,0,0,0,,,0.0,-inf,inf
1256,n0bhead,0,0,0,0,,,0.0,-inf,inf
1257,n1ckker,0,0,0,0,,,0.0,-inf,inf
1258,n1g3r,0,0,0,0,,,0.0,-inf,inf
1259,n1g3rz,0,4,2,4,0.0,1.0,0.0001793561115595014,-8.626137278405416,8.626137278405416
1262,n1gg3r,0,0,0,0,,,0.0,-inf,inf
1263,n1gg3rs,0,11,3,11,0.0,1.0,0.0002690341673392521,-8.220672170297252,8.220672170297252
1264,n1gga,0,0,0,0,,,0.0,-inf,inf
1265,n1ggah,0,0,0,0,,,0.0,-inf,inf
1266,n1ggahs,0,0,0,0,,,0.0,-inf,inf
1267,n1ggas,0,0,0,0,,,0.0,-inf,inf
1268,n1gger,1,5,2,6,0.16666666666666666,0.8333333333333334,0.0001793561115595014,-8.626137278405416,8.626137278405416
1269,n1ggers,0,0,0,0,,,0.0,-inf,inf
1270,n1gguh,0,0,0,0,,,0.0,-inf,inf
1271,n3gro,1,5,2,6,0.16666666666666666,0.8333333333333334,0.0001793561115595014,-8.626137278405416,8.626137278405416
1272,negga,0,0,0,0,,,0.0,-inf,inf
1273,neggar,0,0,0,0,,,0.0,-inf,inf
1274,negr0,0,0,0,0,,,0.0,-inf,inf
1275,niccer,0,0,0,0,,,0.0,-inf,inf
1276,nicka,0,0,0,0,,,0.0,-inf,inf
1277,nickas,0,0,0,0,,,0.0,-inf,inf
1278,nicker,0,0,0,0,,,0.0,-inf,inf
1279,nickk3r,0,0,0,0,,,0.0,-inf,inf
1280,nickker,0,0,0,0,,,0.0,-inf,inf
1282,niga,0,0,0,0,,,0.0,-inf,inf
1283,nigah,0,0,0,0,,,0.0,-inf,inf
1284,nigers,0,0,0,0,,,0.0,-inf,inf
1289,nigg3r,1,2,1,3,0.3333333333333333,0.6666666666666666,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1290,nigg3rs,0,6,2,6,0.0,1.0,0.0001793561115595014,-8.626137278405416,8.626137278405416
1291,nigg4h,0,3,1,3,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1292,nigg4hs,0,0,0,0,,,0.0,-inf,inf
1293,niggahs,0,0,0,0,,,0.0,-inf,inf
1294,niggahz,1,2,1,3,0.3333333333333333,0.6666666666666666,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1295,niggas,0,0,0,0,,,0.0,-inf,inf
1296,niggass,0,0,0,0,,,0.0,-inf,inf
1297,niggerz,0,0,0,0,,,0.0,-inf,inf
1298,niggir,0,0,0,0,,,0.0,-inf,inf
1299,nigguh,0,0,0,0,,,0.0,-inf,inf
1300,nigguhs,0,0,0,0,,,0.0,-inf,inf
1301,nigguhz,6,37,16,43,0.13953488372093023,0.8604651162790697,0.0014348488924760111,-6.546695736725581,6.546695736725581
1302,nignigs,0,0,0,0,,,0.0,-inf,inf
1303,nigs,0,0,0,0,,,0.0,-inf,inf
1304,niguh,5,28,11,33,0.15151515151515152,0.8484848484848485,0.0009864586135772577,-6.921389186166992,6.921389186166992
1305,nikk3r,0,0,0,0,,,0.0,-inf,inf
1306,nikkas,0,0,0,0,,,0.0,-inf,inf
1307,nikker,0,2,1,2,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1308,nobhead,0,0,0,0,,,0.0,-inf,inf
1309,nobs,0,3,1,3,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1310,nonce,0,0,0,0,,,0.0,-inf,inf
1311,nuckas,0,0,0,0,,,0.0,-inf,inf
1312,nutsack,0,0,0,0,,,0.0,-inf,inf
1313,pedo,0,0,0,0,,,0.0,-inf,inf
1314,pedophl,0,0,0,0,,,0.0,-inf,inf
1315,pedos,0,0,0,0,,,0.0,-inf,inf
1316,pedoz,0,0,0,0,,,0.0,-inf,inf
1317,peen,0,0,0,0,,,0.0,-inf,inf
1318,peener,4,28,8,32,0.125,0.875,0.0007174244462380056,-7.239842917285526,7.239842917285526
1319,phaggot,0,0,0,0,,,0.0,-inf,inf
1320,phagot,3,9,4,12,0.25,0.75,0.0003587122231190028,-7.9329900978454715,7.9329900978454715
1321,phags,0,0,0,0,,,0.0,-inf,inf
1322,phuc,0,0,0,0,,,0.0,-inf,inf
1323,phucc,0,0,0,0,,,0.0,-inf,inf
1324,phuccer,0,0,0,0,,,0.0,-inf,inf
1325,phuck,0,3,1,3,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1326,phuck3r,0,0,0,0,,,0.0,-inf,inf
1327,phucked,0,0,0,0,,,0.0,-inf,inf
1328,phucker,0,0,0,0,,,0.0,-inf,inf
1329,phuckin,0,0,0,0,,,0.0,-inf,inf
1330,phucks,0,0,0,0,,,0.0,-inf,inf
1331,phucup,0,6,2,6,0.0,1.0,0.0001793561115595014,-8.626137278405416,8.626137278405416
1332,phukeds,3,45,16,48,0.0625,0.9375,0.0014348488924760111,-6.546695736725581,6.546695736725581
1333,phukk,0,0,0,0,,,0.0,-inf,inf
1334,phukker,0,0,0,0,,,0.0,-inf,inf
1335,phuks,0,0,0,0,,,0.0,-inf,inf
1336,phuku,0,0,0,0,,,0.0,-inf,inf
1337,phukup,2,16,4,18,0.1111111111111111,0.8888888888888888,0.0003587122231190028,-7.9329900978454715,7.9329900978454715
1338,phuqs,0,0,0,0,,,0.0,-inf,inf
1339,pigshit,0,0,0,0,,,0.0,-inf,inf
1340,pricks,0,0,0,0,,,0.0,-inf,inf
1341,pu$sy,13,39,17,52,0.25,0.75,0.001524526948255762,-6.486071114909146,6.486071114909146
1342,punani,0,2,1,2,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1343,pusses,6,3,3,9,0.6666666666666666,0.3333333333333333,0.0002690341673392521,-8.220672170297252,8.220672170297252
1344,pussys,0,0,0,0,,,0.0,-inf,inf
1345,puta,49,203,83,252,0.19444444444444445,0.8055555555555556,0.007443278629719307,-4.900443851168764,4.900443851168764
1346,puussy,0,0,0,0,,,0.0,-inf,inf
1347,puzzies,61,614,206,675,0.09037037037037036,0.9096296296296297,0.01847367949062864,-3.991408290175781,3.991408290175781
1348,puzzy,0,0,0,0,,,0.0,-inf,inf
1350,r3tard,0,0,0,0,,,0.0,-inf,inf
1351,ragtard,26,185,66,211,0.12322274881516587,0.8767772511848341,0.005918751681463546,-5.129629716938936,5.129629716938936
1352,rap3d,0,0,0,0,,,0.0,-inf,inf
1353,rap3,0,0,0,0,,,0.0,-inf,inf
1354,ramrod,0,3,1,3,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1355,baztad,0,0,0,0,,,0.0,-inf,inf
1356,redskin,0,0,0,0,,,0.0,-inf,inf
1357,retardo,0,0,0,0,,,0.0,-inf,inf
1358,rimjob,0,0,0,0,,,0.0,-inf,inf
1366,sack,0,0,0,0,,,0.0,-inf,inf
1367,sambo,0,0,0,0,,,0.0,-inf,inf
1368,scummy,6,12,6,18,0.3333333333333333,0.6666666666666666,0.0005380683346785041,-7.527524989737307,7.527524989737307
1369,scut,0,0,0,0,,,0.0,-inf,inf
1372,sh1s,2,15,6,17,0.11764705882352941,0.8823529411764706,0.0005380683346785041,-7.527524989737307,7.527524989737307
1373,sh1t,0,0,0,0,,,0.0,-inf,inf
1374,sh1t3,0,0,0,0,,,0.0,-inf,inf
1375,sh1te,3,3,2,6,0.5,0.5,0.0001793561115595014,-8.626137278405416,8.626137278405416
1376,sh1ts,0,0,0,0,,,0.0,-inf,inf
1377,sh1tt,0,0,0,0,,,0.0,-inf,inf
1378,sh1tty,18,66,28,84,0.21428571428571427,0.7857142857142857,0.0025109855618330196,-5.987079948790158,5.987079948790158
1379,sh3mal3,0,0,0,0,,,0.0,-inf,inf
1380,sh3male,0,30,9,30,0.0,1.0,0.0008071025020177562,-7.122059881629142,7.122059881629142
1381,sheeeet,0,0,0,0,,,0.0,-inf,inf
1382,sheet,0,44,15,44,0.0,1.0,0.0013451708366962604,-6.611234257863152,6.611234257863152
1383,shemal3,1,8,3,9,0.1111111111111111,0.8888888888888888,0.0002690341673392521,-8.220672170297252,8.220672170297252
1384,shet,1,2,1,3,0.3333333333333333,0.6666666666666666,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1388,shiat,109,999,344,1108,0.0983754512635379,0.9016245487364621,0.03084925118823424,-3.4786428015919637,3.4786428015919637
1389,shipdit,0,0,0,0,,,0.0,-inf,inf
1390,shit3,7,31,12,38,0.18421052631578946,0.8157894736842105,0.0010761366693570083,-6.8343778091773615,6.8343778091773615
1391,shitass,0,0,0,0,,,0.0,-inf,inf
1392,shitbag,1,2,1,3,0.3333333333333333,0.6666666666666666,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1393,shitdip,0,0,0,0,,,0.0,-inf,inf
1394,shites,0,0,0,0,,,0.0,-inf,inf
1395,shitey,0,0,0,0,,,0.0,-inf,inf
1396,shitfck,73,588,208,661,0.11043872919818457,0.8895612708018155,0.018653035602188145,-3.981746379264044,3.981746379264044
1397,shitfk,0,0,0,0,,,0.0,-inf,inf
1398,shitte,0,0,0,0,,,0.0,-inf,inf
1399,shitti,0,18,6,18,0.0,1.0,0.0005380683346785041,-7.527524989737307,7.527524989737307
1400,shlong,0,0,0,0,,,0.0,-inf,inf
1401,shmale,0,0,0,0,,,0.0,-inf,inf
1402,shtfuk,0,0,0,0,,,0.0,-inf,inf
1403,shylock,0,0,0,0,,,0.0,-inf,inf
1407,skanks,0,0,0,0,,,0.0,-inf,inf
1408,skankz,0,3,1,3,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1409,slag,0,0,0,0,,,0.0,-inf,inf
1410,slanty,28,445,154,473,0.05919661733615222,0.9408033826638478,0.013810420590081607,-4.282331856551733,4.282331856551733
1411,slit,0,0,0,0,,,0.0,-inf,inf
1412,soab,0,0,0,0,,,0.0,-inf,inf
1413,spics,0,0,0,0,,,0.0,-inf,inf
1414,spix,0,0,0,0,,,0.0,-inf,inf
1415,stfu,0,0,0,0,,,0.0,-inf,inf
1416,tadger,0,0,0,0,,,0.0,-inf,inf
1417,tart,0,0,0,0,,,0.0,-inf,inf
1418,Tranny,0,3,1,3,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1421,twats,0,3,1,3,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1422,twatt,1,17,6,18,0.05555555555555555,0.9444444444444444,0.0005380683346785041,-7.527524989737307,7.527524989737307
1423,vag,0,43,16,43,0.0,1.0,0.0014348488924760111,-6.546695736725581,6.546695736725581
1426,w4nk3r,0,0,0,0,,,0.0,-inf,inf
1427,w4nker,0,0,0,0,,,0.0,-inf,inf
1428,wang,0,3,1,3,0.0,1.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1429,wank3r,73,117,62,190,0.38421052631578945,0.6157894736842106,0.005560039458344543,-5.192150073920271,5.192150073920271
1430,wank3rs,0,0,0,0,,,0.0,-inf,inf
1431,wanked,0,0,0,0,,,0.0,-inf,inf
1432,wankers,0,0,0,0,,,0.0,-inf,inf
1433,wankies,0,0,0,0,,,0.0,-inf,inf
1434,wanks,0,0,0,0,,,0.0,-inf,inf
1435,we1back,13,69,27,82,0.15853658536585366,0.8414634146341463,0.002421307506053269,-6.023447592961032,6.023447592961032
1436,weiner,0,0,0,0,,,0.0,-inf,inf
1437,wh0r3,0,0,0,0,,,0.0,-inf,inf
1438,wh0re,0,0,0,0,,,0.0,-inf,inf
1439,whoar,0,0,0,0,,,0.0,-inf,inf
1440,whoars,0,0,0,0,,,0.0,-inf,inf
1441,whor3,0,0,0,0,,,0.0,-inf,inf
1442,whores,0,0,0,0,,,0.0,-inf,inf
1443,wnker,0,5,2,5,0.0,1.0,0.0001793561115595014,-8.626137278405416,8.626137278405416
1444,wophead,0,8,3,8,0.0,1.0,0.0002690341673392521,-8.220672170297252,8.220672170297252
1445,jerk,0,0,0,0,,,0.0,-inf,inf
1446,bloody,0,0,0,0,,,0.0,-inf,inf
1447,fuckwit,0,0,0,0,,,0.0,-inf,inf
1448,pisspot,3,0,1,3,1.0,0.0,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1449,scumbag,0,0,0,0,,,0.0,-inf,inf
1450,smegma,0,0,0,0,,,0.0,-inf,inf
1451,lardass,0,0,0,0,,,0.0,-inf,inf
1452,sod,55,551,197,606,0.09075907590759076,0.9092409240924092,0.017666576988610887,-4.036080730227373,4.036080730227373
1453,sodoff,7,26,12,33,0.21212121212121213,0.7878787878787878,0.0010761366693570083,-6.8343778091773615,6.8343778091773615
1517,shyt,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1518,fkk,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1519,sht,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1520,pss,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1521,btch,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1522,cck,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1523,cnt,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1524,pssy,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1525,dam,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1526,dmn,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1527,bish,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1528,bzitch,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1530,p0rn,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1535,fagit,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
